0.207978, 0.25
0.886997, 1
0.830998, 0.7
0.956983, 0
0.835, 0
0.842992, 0.666667
0.841884, 1
0.453, 0.394366
0.845995, 1
0.799999, 0.461538
0.935973, 0.666667
0.559998, 0.714286
0.860997, 0.666667
0.956939, 1
0.747995, 0.6
0.964988, 1
0.823996, 1
0.134999, 0.333333
0.906934, 1
0.929992, 1
0.912988, 1
0.922944, 1
0.941997, 0
0.734991, 0.666667
0.733998, 1
0.914986, 1
0.225985, 0
0.706905, 1
0.538999, 0.266667
0.560997, 0
0.372743, 0
0.935998, 1
0.548997, 0.583333
0.593983, 1
0.891987, 1
0.787984, 0.666667
0.822995, 0.666667
0.475, 0
0.564984, 0
0.642998, 0.333333
0.603999, 0.428571
0.570995, 0
0.593992, 0
0.704999, 0
0.933986, 0
0.935, 1
0.571993, 0.571429
0.455999, 0.277778
0.886997, 0.5
0.643953, 0
0.43, 0.0847458
0.767988, 1
0.95397, 1
0.859, 0.5
0.44897, 0
0.314921, 0
0.830986, 1
0.718996, 0
0.804994, 1
0.846994, 0.571429
0.645933, 0
0.78, 1
0.662999, 1
0.85599, 0.5
0.964993, 1
0.957972, 1
0.958992, 1
0.772992, 0.666667
0.705945, 1
0.440987, 0.2
0.751977, 0.5
0.920998, 1
0.713989, 0.333333
0.944996, 0.666667
0.909999, 0.666667
0.451999, 0.333333
0.478998, 0.166667
0.948987, 1
0.502992, 0
0.952927, 1
0.602, 0.3
0.942973, 0
0.804998, 0.4
0.517986, 0
0.701984, 1
0.525999, 1
0.284985, 0
0.540941, 1
0.950943, 1
0.311, 0.348837
0.807, 0.666667
0.552988, 0.666667
0.681997, 0.2
0.809998, 0.8
0.568999, 0.375
0.848989, 1
0.894999, 0.5
0.847, 0.75
0.921951, 1
0.555616, 0
0.950995, 1
0.299, 0.363636
0.847936, 1
0.893969, 1
0.674998, 0.333333
0.269966, 0
0.963984, 1
0.515981, 0
0.920967, 1
0.866996, 0
0.632993, 0
0.873994, 1
0.868999, 1
0.646986, 0.75
0.685999, 0.5
0.616999, 0.4
0.534, 0.25
0.87999, 0.666667
0.879, 1
0.921649, 1
0.840863, 0
0.900999, 1
0.467986, 1
0.357999, 0.125
0.850946, 1
0.906, 1
0.648997, 0
0.272999, 0
0.838999, 0.5
0.448997, 0.666667
0.903967, 1
0.796998, 1
0.96499, 1
0.708998, 0.583333
0.812984, 1
0.886998, 1
0.657999, 1
0.681, 0
0.851963, 1
0.517985, 1
0.422, 0.166667
0.726997, 0.5
0.549999, 0.371429
0.802979, 1
0.670981, 0
0.795995, 0
0.836, 1
0.909998, 1
0.359997, 0.545455
0.495984, 0.4
0.369996, 0
0.795987, 1
0.786997, 0.5
0.702999, 0.65
0.132999, 0.25
0.637, 0
0.758995, 0
0.670981, 1
0.902975, 1
0.633994, 0.333333
0.736999, 0
0.740975, 0.666667
0.913931, 1
0.763999, 0.25
0.854997, 0.5
0.605995, 0
0.654998, 0.125
0.732999, 0.714286
0.321999, 0
0.783997, 0.5
0.561938, 0
0.519999, 0.5
0.638, 0.6
0.875995, 1
0.649995, 0.666667
0.931979, 0.5
0.922997, 0.5
0.683987, 0.666667
0.924998, 0.5
0.968972, 1
0.938997, 1
0.971987, 1
0.436989, 0
0.929997, 1
0.528999, 0.25
0.722994, 1
0.88699, 1
0.741961, 1
0.907998, 1
0.804974, 0.5
0.57499, 0.25
0.763996, 1
0.576997, 0
0.351, 0.4
0.924965, 1
0.83799, 0
0.91099, 0
0.960975, 0
0.97096, 1
0.952999, 1
0.634998, 1
0.815985, 1
0.657, 0.297297
0.889994, 0
0.891986, 1
0.420993, 0
0.756996, 0.333333
0.869974, 1
0.672958, 0
0.702995, 0
0.308999, 0.333333
0.161999, 0
0.405, 0.0322581
0.921987, 1
0.712849, 1
0.932982, 1
0.963983, 1
0.331994, 0
0.573951, 1
0.953884, 1
0.923994, 1
0.581, 0.7
0.687997, 1
0.762993, 1
0.82899, 1
0.940978, 1
0.745996, 0.714286
0.580993, 1
0.725998, 0.6
0.908996, 1
0.877999, 1
0.940994, 1
0.772983, 1
0.631996, 0.5
0.951948, 1
0.964976, 1
0.794, 0
0.640998, 0
0.42899, 0
0.772976, 0
0.68594, 1
0.781987, 0
0.820998, 0.6
0.911999, 0.666667
0.513976, 1
0.856996, 0.5
0.945778, 1
0.926973, 0
0.855999, 1
0.469996, 0
0.556991, 0
0.954987, 1
0.797989, 1
0.958998, 0.666667
0.767999, 0.666667
0.933943, 1
0.945984, 0
0.559976, 0
0.883998, 0.833333
0.844, 1
0.931997, 0.666667
0.477958, 1
0.961992, 1
0.693, 0.615385
0.603999, 0
0.587992, 0.666667
0.551971, 1
0.521997, 0.75
0.948977, 1
0.523, 0.375
0.733944, 1
0.874976, 1
0.957937, 1
0.406, 0.25
0.786981, 1
0.351987, 0
0.619, 0.333333
0.693993, 0
0.823989, 0.75
0.906, 0
0.848997, 0.666667
0.955885, 1
0.666999, 0.272727
0.714999, 0.705882
0.649999, 1
0.958992, 1
0.846983, 1
0.899996, 1
0.944972, 0
0.910967, 0
0.6889, 1
0.761994, 0.666667
0.92099, 1
0.867999, 1
0.773999, 1
0.951, 1
0.877912, 1
0.314, 0.164706
0.959999, 1
0.652996, 0.583333
0.631995, 0
0.942991, 0.75
0.917998, 0
0.633999, 0.25
0.835985, 0
0.305999, 0.142857
0.952992, 0.333333
0.562, 0.75
0.931984, 0.5
0.84392, 1
0.839, 0.75
0.873969, 0
0.790995, 0
0.863998, 1
0.702999, 0.411765
0.683944, 0
0.485998, 0.5
0.909983, 1
0.938994, 1
0.938987, 0
0.704998, 0
0.801996, 1
0.338983, 1
0.907972, 1
0.0709998, 0.0909091
0.686999, 1
0.515999, 0.347826
0.863998, 1
0.261996, 0
0.479959, 0
0.869975, 0.5
0.196, 0.1
0.888994, 1
0.741989, 1
0.771999, 0.777778
0.582995, 1
0.859994, 1
0.553999, 0.333333
0.292999, 0.25
0.190906, 0
0.644937, 0
0.754994, 0.8
0.940975, 1
0.931955, 1
0.73399, 0
0.912, 1
0.953986, 1
0.956994, 0
0.713958, 0
0.122999, 0
0.89299, 0
0.763, 0.75
0.710997, 0.5
0.956947, 1
0.767998, 1
0.862997, 0.5
0.944993, 0
0.805992, 1
0.92099, 1
0.89399, 1
0.656995, 1
0.826992, 1
0.900995, 1
0.980962, 1
0.849995, 0
0.629, 0.365854
0.684994, 0.5
0.961982, 1
0.820997, 0.666667
0.862967, 0.5
0.724985, 1
0.849, 1
0.409974, 0
0.952972, 1
0.507999, 0.526316
0.40299, 0
0.787999, 0.666667
0.871988, 0.5
0.933988, 1
0.693, 0.5
0.139887, 0
0.907998, 0
0.973991, 0
0.424997, 0.444444
0.900989, 0.5
0.836986, 1
0.962961, 1
0.904989, 1
0.187, 1
0.947964, 1
0.810998, 0
0.907997, 1
0.806999, 0.833333
0.974981, 1
0.859994, 0
0.703954, 1
0.620981, 1
0.875991, 0.833333
0.784999, 1
0.950973, 1
0.879999, 0.8
0.580999, 0.2
0.300986, 0
0.674997, 0.333333
0.756981, 0.5
0.743981, 0.333333
0.948998, 1
0.767999, 1
0.632996, 1
0.784965, 0
0.749999, 0.4
0.891996, 0.333333
0.362, 0.214286
0.70199, 1
0.954999, 0
0.738993, 0.5
0.624, 0.326531
0.336996, 0.142857
0.358, 0.166667
0.405842, 0
0.913695, 1
0.776999, 0.5
0.841988, 0.5
0.793996, 0.666667
0.974956, 1
0.928989, 1
0.960972, 0.8
0.829999, 0.555556
0.592794, 1
0.910993, 1
0.903992, 1
0.592951, 0.2
0.791995, 1
0.850954, 1
0.874999, 0.5
0.937978, 1
0.92199, 1
0.701984, 1
0.72099, 1
0.723998, 0.777778
0.632999, 0.444444
0.546999, 0.0909091
0.893997, 1
0.743989, 1
0.747996, 0.75
0.402976, 0
0.827999, 0.833333
0.832, 0.2
0.701996, 1
0.831, 0.75
0.947965, 1
0.786999, 0.5
0.834997, 0.7
0.526971, 0
0.672964, 0
0.846997, 1
0.531998, 0.75
0.959993, 1
0.763987, 1
0.958997, 1
0.897983, 1
0.924998, 0.5
0.912966, 1
0.94098, 1
0.721991, 1
0.384991, 0.5
0.791997, 0
0.842995, 1
0.676996, 0
0.691999, 0.5
0.728992, 0
0.909993, 0.5
0.668993, 0
0.582984, 0
0.641978, 0
0.680999, 0.8
0.500983, 0
0.575, 0.375
0.762944, 1
0.79999, 0
0.915999, 1
0.932975, 0.5
0.844998, 0
0.756999, 0.888889
0.771994, 1
0.53, 1
0.962979, 1
0.668986, 1
0.851996, 1
0.636963, 0.75
0.832, 1
0.832996, 1
0.952971, 1
0.880997, 0.333333
0.898996, 0.5
0.948, 1
0.929981, 1
0.90899, 1
0.870989, 1
0.768958, 0
0.865999, 0
0.883984, 1
0.777984, 1
0.590954, 0
0.867993, 1
0.792, 0
0.268, 0.154762
0.885998, 0.75
0.587999, 1
0.25293, 0
0.548999, 0.5
0.524996, 0.5
0.551998, 0
0.698998, 0.4
0.904991, 1
0.319985, 0
0.850998, 0.75
0.908993, 1
0.487957, 0
0.763, 0.5
0.741985, 1
0.807999, 0.2
0.161956, 1
0.896974, 1
0.962995, 0.5
0.357999, 0.4
0.654998, 0.583333
0.893974, 1
0.856997, 0.5
0.856, 1
0.9, 1
0.558994, 1
0.567999, 0
0.978936, 1
0.767997, 1
0.616983, 0.5
0.720998, 0.333333
0.89398, 1
0.915993, 1
0.892996, 0.75
0.455992, 1
0.57, 0.381503
0.721998, 0.5
0.956995, 0.75
0.916983, 0
0.945989, 1
0.721998, 0.8
0.578999, 0.285714
0.932995, 1
0.668998, 0.666667
0.919985, 1
0.929986, 1
0.924996, 1
0.822995, 1
0.859989, 1
0.792994, 0.5
0.88498, 1
0.938971, 1
0.815997, 0.666667
0.88997, 1
0.456995, 0
0.312994, 0
0.8, 0.75
0.657977, 1
0.797979, 1
0.835997, 1
0.634977, 0
0.883999, 1
0.888987, 0
0.821998, 1
0.613972, 1
0.685982, 0
0.0979918, 0
0.572997, 0.5
0.922998, 1
0.898985, 1
0.900978, 0
0.921993, 1
0.488, 0.315789
0.600987, 1
0.941998, 0.666667
0.661997, 1
0.294999, 0.111111
0.518, 0.4
0.960986, 1
0.905992, 1
0.90399, 0.75
0.564959, 1
0.819999, 0.875
0.952953, 1
0.148, 0.127273
0.845995, 1
0.745999, 0.714286
0.453999, 0.75
0.91999, 1
0.485998, 0.5
0.963997, 1
0.898972, 0
0.53, 0.272727
0.912849, 1
0.941983, 1
0.841996, 0.5
0.593987, 0.5
0.896995, 1
0.930965, 1
0.578, 0.666667
0.821937, 1
0.779997, 0.714286
0.757, 0.75
0.889999, 0.833333
0.547, 0
0.965987, 1
0.844997, 1
0.67, 1
0.714999, 0.6
0.681999, 0.333333
0.913991, 0
0.864957, 1
0.920993, 1
0.311999, 0.5
0.731996, 0
0.362997, 0.25
0.922924, 0
0.935999, 1
0.924999, 1
0.459999, 0.333333
0.718999, 0.470588
0.770999, 0.25
0.648996, 0.75
0.685999, 0.833333
0.846993, 1
0.764979, 0
0.772994, 1
0.348971, 1
0.600995, 1
0.907987, 0
0.970951, 0
0.816977, 1
0.921973, 1
0.712999, 0.789474
0.424, 0.333333
0.917989, 1
0.572993, 0.5
0.602992, 1
0.536999, 0.428571
0.515998, 0
0.87199, 0.833333
0.623, 0.333333
0.867992, 1
0.421994, 0.5
0.905985, 1
0.590972, 1
0.855996, 0.666667
0.594998, 0.222222
0.768999, 1
0.65, 0.333333
0.762997, 0.5
0.471, 0.0322581
0.599979, 1
0.866995, 0
0.499995, 0.333333
0.867999, 1
0.969993, 1
0.821994, 1
0.576956, 1
0.777999, 1
0.784999, 1
0.308999, 0.111111
0.774987, 0.75
0.733, 0.666667
0.849999, 0.571429
0.851992, 1
0.953978, 1
0.746998, 0.6
0.663986, 1
0.617922, 1
0.577, 0.380952
0.634992, 0.8
0.88699, 0
0.829996, 1
0.777999, 0.142857
0.669, 0.5
0.905995, 0
0.42, 0.176471
0.433, 0.269231
0.956996, 0
0.695998, 0
0.660999, 0.6
0.956998, 1
0.335997, 0
0.863996, 1
0.641983, 0.5
0.951962, 1
0.943993, 1
0.50799, 0
0.916994, 0
0.844997, 1
0.659991, 1
0.584999, 0
0.883998, 0.25
0.961958, 1
0.963994, 1
0.973824, 1
0.681934, 0
0.958, 1
0.943979, 0
0.572999, 0.5
0.730994, 0
0.894953, 1
0.936965, 1
0.843997, 0.8
0.774, 1
0.429, 0.125
0.737997, 1
0.772999, 1
0.452975, 1
0.817, 1
0.264959, 0
0.692975, 0
0.947904, 1
0.803995, 0.777778
0.940996, 1
0.711999, 0
0.923963, 0.5
0.956988, 1
0.969982, 1
0.959, 0
0.664975, 1
0.663983, 0.333333
0.854991, 1
0.358, 0.0909091
0.355996, 0
0.765987, 0
0.854962, 1
0.929988, 1
0.546968, 0
0.930993, 0.5
0.863992, 0.5
0.683999, 0.428571
0.859987, 0
0.971, 1
0.448999, 1
0.954983, 1
0.533, 0.292683
0.578999, 0.6
0.897989, 1
0.753999, 0.473684
0.561995, 0.2
0.70199, 0.5
0.741997, 0.714286
0.836999, 0.666667
0.957977, 1
0.87499, 1
0.885983, 1
0.621, 0.619048
0.720978, 1
0.791998, 0.8
0.794997, 0
0.709998, 1
0.953979, 1
0.769984, 1
0.67399, 1
0.847993, 1
0.901997, 0.5
0.840995, 0.5
0.896973, 1
0.731991, 1
0.886994, 1
0.462998, 0.3
0.834968, 1
0.888934, 0
0.623992, 0
0.142, 0
0.456998, 0.333333
0.640999, 0.333333
0.528995, 0.3
0.54, 0.5
0.91099, 1
0.716993, 0
0.955998, 0.5
0.50594, 1
0.262, 0.4
0.876993, 0
0.730999, 0.333333
0.875999, 0
0.641999, 0.666667
0.851954, 0.5
0.362915, 0
0.944965, 1
0.892988, 0
0.800999, 0.666667
0.960991, 0.5
0.749997, 0.333333
0.695936, 1
0.57596, 1
0.730998, 0
0.424952, 0
0.847995, 1
0.842997, 0
0.862, 0.75
0.440998, 0
0.363995, 0.5
0.625999, 0
0.612896, 0.375
0.770992, 1
0.961996, 1
0.976925, 1
0.374, 0.212121
0.930993, 0
0.970949, 0.333333
0.867996, 0.5
0.265999, 0.5
0.736997, 0
0.835999, 0
0.97599, 1
0.363995, 1
0.728996, 1
0.932999, 1
0.900999, 0.666667
0.634, 1
0.725996, 0
0.726994, 0.5
0.20197, 0
0.945973, 1
0.728998, 0
0.622984, 0
0.642991, 0
0.957999, 1
0.494984, 0.5
0.837988, 1
0.735997, 0.666667
0.958992, 1
0.466, 0.333333
0.699998, 0.666667
0.865994, 1
0.802995, 1
0.725999, 0.631579
0.521998, 1
0.306, 0.341772
0.467, 0.311111
0.412, 0.3125
0.339999, 0.210526
0.405994, 0.285714
0.465937, 0
0.694998, 0.8
0.403999, 0.6
0.189985, 0
0.401988, 0
0.899947, 0
0.452997, 0
0.813997, 1
0.458999, 0.2
0.333, 0.21875
0.155991, 0
0.581997, 0.5
0.430995, 0.2
0.827997, 0.666667
0.837, 0.714286
0.753999, 1
0.812996, 1
0.872982, 0.6
0.828999, 1
0.974985, 1
0.967968, 1
0.550941, 0
0.544956, 1
0.93694, 1
0.710994, 0.5
0.688999, 0.769231
0.636, 1
0.655993, 1
0.903986, 1
0.64198, 0.75
0.907991, 1
0.808998, 0.777778
0.747996, 0.333333
0.855998, 0.5
0.784999, 1
0.929989, 1
0.809983, 1
0.371999, 0.238095
0.627984, 1
0.826963, 0
0.552853, 0
0.664989, 0
0.910986, 1
0.614973, 1
0.774984, 1
0.933979, 1
0.607, 0
0.721, 0.666667
0.357943, 0
0.395998, 0.2
0.959991, 1
0.947991, 1
0.645999, 0.333333
0.599987, 0.5
0.689997, 0.625
0.856, 0.7
0.700994, 0
0.878999, 0
0.858992, 1
0.410982, 1
0.870984, 0
0.795, 1
0.647994, 1
0.442999, 0.352941
0.894969, 0
0.871, 1
0.94496, 0
0.0379954, 0
0.89898, 1
0.867995, 1
0.27594, 1
0.935953, 1
0.913979, 1
0.949976, 0
0.952, 1
0.768, 1
0.916993, 1
0.934971, 1
0.466999, 0
0.692999, 0.666667
0.92, 1
0.954992, 0.5
0.934848, 1
0.937, 1
0.783999, 0.454545
0.857, 0.5
0.845999, 0.666667
0.463996, 0.5
0.749996, 0.25
0.874997, 1
0.385995, 0
0.477991, 0
0.633998, 0.666667
0.688983, 1
0.36099, 0
0.493, 0.342105
0.646965, 0
0.587972, 1
0.651998, 0.666667
0.962974, 1
0.941993, 1
0.693992, 0.428571
0.577993, 0
0.913953, 1
0.762999, 0.333333
0.960993, 0.5
0.780996, 1
0.933986, 1
0.858946, 1
0.103926, 0
0.861998, 1
0.551, 0.4
0.778997, 1
0.836991, 0
0.884854, 1
0.902981, 1
0.497, 0.482759
0.882973, 0.5
0.825968, 1
0.78698, 1
0.577999, 0.666667
0.874999, 0.5
0.302998, 0.266667
0.636999, 0.636364
0.810983, 0
0.631995, 1
0.950996, 0
0.801995, 0
0.614985, 0
0.945989, 1
0.958874, 1
0.734998, 1
0.653968, 0.5
0.807999, 1
0.962961, 1
0.832999, 1
0.167987, 0
0.342997, 0
0.934959, 0.5
0.945998, 1
0.408997, 1
0.844, 0.75
0.465999, 0.25
0.792996, 0
0.941955, 1
0.461995, 1
0.858997, 1
0.737998, 0.727273
0.945988, 1
0.947954, 1
0.723997, 1
0.609999, 0.454545
0.893999, 0.5
0.913, 0.75
0.570993, 0
0.724985, 0
0.432999, 0.5
0.764995, 0.2
0.855999, 0.75
0.421935, 0
0.802997, 1
0.834993, 1
0.877997, 1
0.863995, 1
0.931986, 1
0.756966, 0
0.650945, 1
0.721996, 0.75
0.916991, 1
0.968972, 1
0.841, 1
0.943973, 0
0.262981, 0.666667
0.95197, 1
0.952984, 1
0.739993, 0.5
0.677999, 0.928571
0.927997, 0
0.893997, 1
0.955983, 0.5
0.943998, 1
0.933997, 1
0.838919, 1
0.642, 0.210526
0.920986, 1
0.893999, 1
0.947989, 1
0.897965, 1
0.709974, 1
0.939959, 1
0.5, 0.222222
0.902999, 1
0.941993, 1
0.90899, 0
0.97398, 1
0.0369966, 0.125
0.770999, 0.5
0.887999, 1
0.666997, 0.363636
0.549999, 0
0.942998, 0.8
0.798998, 0.5
0.557974, 1
0.883996, 1
0.901975, 0
0.937987, 0.5
0.848987, 0
0.600993, 0.5
0.960989, 1
0.665997, 0
0.647997, 0.5
0.598936, 0
0.881998, 1
0.652999, 0.5
0.930975, 1
0.314972, 0
0.906996, 1
0.855998, 1
0.616999, 1
0.483999, 0
0.581979, 1
0.38192, 0
0.65197, 1
0.707997, 0.25
0.895995, 0.833333
0.919995, 1
0.97796, 1
0.887993, 1
0.832983, 1
0.930999, 1
0.954996, 1
0.756999, 1
0.788, 0.666667
0.675979, 0.5
0.952982, 1
0.424998, 0.333333
0.94097, 0
0.846978, 1
0.449999, 0
0.584963, 1
0.778995, 0.5
0.927955, 1
0.808996, 0.777778
0.870999, 0.75
0.482995, 0.333333
0.948, 0.5
0.912984, 1
0.847999, 0.571429
0.715997, 1
0.724986, 0
0.56599, 0.4
0.328999, 0.2
